ID_Cliente;Segmento;Regiao;Pais;ID_Produto;Categoria;Quantidade_Produtos;Valor_Venda
DL-12925;Consumidor;California;United States;FUR-FU-10004188;Moveis;2;204,6
KM-16375;Home Office;Arizona;United States;FUR-TA-10001039;Moveis;9;386,91
NG-8355;Corporativo;Bacau;Romania;FUR-SAF-10002940;Moveis;6;911,88
TT-11265;Corporativo;Gauteng;South Africa;OFF-CUI-10001965;Suprimentos;1;276,6
AG-10390;Consumidor;New South Wales;Australia;OFF-ST-10004341;Suprimentos;4;536,64
EP-13915;Consumidor;New York;United States;TEC-CO-10001046;Tecnologia;1;559,992
SN-10560;Home Office;Katanga;Democratic Republic of the Congo;FUR-SAF-10002846;Moveis;1;439,5
RR-19315;Consumidor;Chhattisgarh;India;TEC-PH-10004959;Tecnologia;3;520,11
CB-12535;Corporativo;California;United States;FUR-CH-10004495;Moveis;3;722,352
TC-21145;Corporativo;Paraíba;Brazil;OFF-ST-10002685;Suprimentos;3;395,82
LR-16915;Consumidor;Madrid;Spain;OFF-AR-10000715;Suprimentos;6;158,22
EH-14125;Home Office;Bay of Plenty;New Zealand;FUR-BO-10001875;Moveis;1;366,84
CS-12460;Consumidor;Georgia;United States;TEC-PH-10001557;Tecnologia;3;287,97
AJ-10945;Consumidor;Indiana;United States;OFF-AP-10002439;Suprimentos;9;638,73
CC-12685;Consumidor;Andhra Pradesh;India;TEC-CO-10000565;Tecnologia;3;578,34
PS-18970;Home Office;England;United Kingdom;TEC-AC-10000863;Tecnologia;3;176,49
SC-20380;Consumidor;Shanghai;China;OFF-BI-10001032;Suprimentos;5;246
JB-16045;Home Office;California;United States;FUR-FU-10002298;Moveis;6;665,88
NH-8610;Corporativo;Ontario;Canada;OFF-ROG-10003898;Suprimentos;4;846,6
AH-10195;Corporativo;Puebla;Mexico;FUR-TA-10002065;Moveis;3;825,216
GP-14740;Corporativo;Duarte;Dominican Republic;TEC-AC-10002629;Tecnologia;6;372,192
MC-18100;Consumidor;Campania;Italy;TEC-AC-10002738;Tecnologia;2;232,62
CM-11830;Corporativo;Baden-Württemberg;Germany;FUR-CH-10001674;Moveis;5;307,395
RF-9345;Corporativo;Ar Riyad;Saudi Arabia;FUR-HON-10000103;Moveis;2;327,3
EL-3735;Home Office;Namangan;Uzbekistan;TEC-CIS-10003017;Tecnologia;1;151,83
AF-10870;Consumidor;Bihar;India;TEC-AC-10003640;Tecnologia;8;318,48
MS-17365;Consumidor;California;United States;FUR-FU-10002937;Moveis;6;595,38
NC-18535;Corporativo;Arizona;United States;OFF-PA-10004359;Suprimentos;5;419,4
DW-13540;Consumidor;Andalusía;Spain;FUR-CH-10002610;Moveis;3;388,872
MM-8280;Corporativo;Edo;Nigeria;TEC-MOT-10001927;Tecnologia;8;311,688
JH-15985;Consumidor;Auckland;New Zealand;TEC-PH-10000160;Tecnologia;4;350,352
CK-12325;Home Office;Tarija;Bolivia;FUR-TA-10004937;Moveis;3;1392,384
PT-19090;Consumidor;Francisco Morazán;Honduras;FUR-CH-10001784;Moveis;9;316,656
BW-1065;Consumidor;Katanga;Democratic Republic of the Congo;OFF-SME-10000746;Suprimentos;4;795,6
SO-20335;Consumidor;Santiago;Chile;TEC-CO-10000917;Tecnologia;3;529,15956
TP-21565;Corporativo;San Salvador;El Salvador;TEC-PH-10003945;Tecnologia;3;333,66
BO-11425;Consumidor;Queensland;Australia;TEC-CO-10002040;Tecnologia;2;229,284
SR-20740;Home Office;Ile-de-France;France;FUR-CH-10003842;Moveis;8;518,4
DB-13360;Home Office;Ile-de-France;France;OFF-AR-10000727;Suprimentos;5;248,7
LM-17065;Consumidor;Ile-de-France;France;TEC-MA-10001569;Tecnologia;3;214,2
AS-10285;Corporativo;Campania;Italy;OFF-ST-10003455;Suprimentos;4;497,592
MG-17875;Home Office;Dublin;Ireland;TEC-CO-10003965;Tecnologia;3;220,95
CS-12250;Corporativo;England;United Kingdom;OFF-ST-10001547;Suprimentos;2;424,2
BS-11800;Home Office;North Rhine-Westphalia;Germany;TEC-MA-10003743;Tecnologia;5;1281,45
EN-13780;Consumidor;Queensland;Australia;TEC-MA-10001330;Tecnologia;2;206,784
SV-20935;Consumidor;Queensland;Australia;FUR-CH-10002626;Moveis;3;226,557
OT-18730;Consumidor;México;Mexico;OFF-AP-10004305;Suprimentos;4;240,64
MP-17965;Corporativo;Provence-Alpes-Côte d'Azur;France;OFF-AP-10003717;Suprimentos;3;162
SB-20170;Consumidor;New South Wales;Australia;TEC-AC-10001987;Tecnologia;9;367,902
JA-15970;Consumidor;Phnom Penh;Cambodia;FUR-CH-10004196;Moveis;7;1151,22
DK-13150;Corporativo;Jakarta;Indonesia;TEC-CO-10000679;Tecnologia;4;529,9884
CV-12805;Corporativo;Aquitaine;France;OFF-PA-10001869;Suprimentos;7;237,3
BF-1020;Corporativo;Est;Cameroon;FUR-LES-10002613;Moveis;1;465
RH-19495;Consumidor;Ouest;Haiti;FUR-CH-10004755;Moveis;4;263,136
JM-16195;Consumidor;California;United States;OFF-AP-10001391;Suprimentos;6;541,44
SH-20635;Corporativo;Jawa Timur;Indonesia;FUR-BO-10000699;Moveis;3;465,0372
KD-16495;Corporativo;South Australia;Australia;OFF-EN-10000128;Suprimentos;4;191,28
MD-17860;Corporativo;Piauí;Brazil;TEC-CO-10002381;Tecnologia;3;281,61564
AM-10705;Consumidor;Rhode Island;United States;FUR-TA-10003238;Moveis;1;385,686
JW-15955;Consumidor;Kentucky;United States;FUR-CH-10001146;Moveis;5;304,45
TT-21460;Home Office;Yoro;Honduras;TEC-CO-10000043;Tecnologia;2;253,98256
LE-16810;Consumidor;Sinaloa;Mexico;FUR-BO-10003291;Moveis;3;194,448
BD-11635;Consumidor;Rajasthan;India;TEC-MA-10001627;Tecnologia;2;532,5
PS-8760;Consumidor;Bandundu;Democratic Republic of the Congo;TEC-KON-10001388;Tecnologia;1;264,99
JO-5145;Corporativo;Analamanga;Madagascar;TEC-STA-10003550;Tecnologia;4;642,6
TS-21505;Consumidor;Jakarta;Indonesia;TEC-PH-10004618;Tecnologia;3;363,4902
JG-15160;Consumidor;Idaho;United States;OFF-ST-10000025;Suprimentos;5;477,15
PA-19060;Home Office;Kalimantan Timur;Indonesia;FUR-CH-10000026;Moveis;5;483,552
CS-2505;Consumidor;Coast;Kenya;OFF-TEN-10003148;Suprimentos;4;816,72
RP-19390;Consumidor;England;United Kingdom;OFF-ST-10004597;Suprimentos;6;844,02
JB-16000;Consumidor;Bogota;Colombia;TEC-CO-10002063;Tecnologia;4;790,65552
DF-13135;Consumidor;Jawa Timur;Indonesia;FUR-TA-10002833;Moveis;5;705,8805
GW-4605;Consumidor;Limpopo;South Africa;TEC-NOK-10000784;Tecnologia;2;252
TP-21130;Consumidor;Madrid;Spain;FUR-FU-10004516;Moveis;8;880,32
RD-19660;Home Office;Hamburg;Germany;FUR-CH-10004040;Moveis;3;253,692
ST-10530;Consumidor;Al Qahirah;Egypt;OFF-KLE-10004581;Suprimentos;4;172,2
CK-12325;Home Office;Virginia;United States;FUR-CH-10003379;Moveis;4;1139,92
HP-4815;Home Office;Lublin;Poland;TEC-SAN-10002477;Tecnologia;12;474,48
RB-19795;Home Office;La Romana;Dominican Republic;FUR-CH-10003485;Moveis;3;265,44
AA-10480;Consumidor;México;Mexico;TEC-CO-10003678;Tecnologia;8;669,21888
AC-10615;Corporativo;New York;United States;FUR-TA-10001889;Moveis;1;254,526
JS-16030;Consumidor;Illinois;United States;FUR-CH-10004063;Moveis;3;600,558
LC-7050;Consumidor;Batna;Algeria;FUR-SAU-10004221;Moveis;4;599,28
MV-17485;Consumidor;Sicily;Italy;TEC-PH-10002597;Tecnologia;6;491,94
RH-9510;Home Office;'Amman;Jordan;FUR-SAU-10000893;Moveis;4;587,28
RS-19420;Corporativo;Lombardy;Italy;TEC-CO-10002269;Tecnologia;2;297,48
AB-15;Consumidor;Copperbelt;Zambia;TEC-NOK-10000784;Tecnologia;4;504
EN-13780;Consumidor;Santander;Colombia;TEC-PH-10001063;Tecnologia;2;166,04
BP-1050;Corporativo;Lagunes;Cote d'Ivoire;OFF-BIN-10001621;Suprimentos;8;420,96
BD-1605;Consumidor;Tel Aviv;Israel;FUR-HON-10001851;Moveis;1;457,14
SK-19990;Consumidor;Guatemala;Guatemala;OFF-AP-10000407;Suprimentos;3;1057,38
RD-19480;Consumidor;Santa Ana;El Salvador;FUR-BO-10002324;Moveis;6;597,36
BP-11290;Consumidor;California;United States;FUR-CH-10001545;Moveis;7;638,288
CB-2415;Consumidor;Izmir;Turkey;FUR-CHR-10003806;Moveis;1;349,068
JK-15625;Consumidor;Bogota;Colombia;FUR-CH-10004993;Moveis;5;537,4
SR-20740;Home Office;Madrid;Spain;TEC-CO-10001926;Tecnologia;2;760,38
KB-16240;Corporativo;California;United States;FUR-CH-10000595;Moveis;1;190,72
JH-15430;Consumidor;Santiago;Chile;FUR-TA-10002235;Moveis;2;500,576
JD-6150;Corporativo;Ar Riyad;Saudi Arabia;TEC-NOK-10003034;Tecnologia;2;248,88
RP-19390;Consumidor;Washington;United States;TEC-AC-10000865;Tecnologia;2;118
RD-19810;Home Office;Mayabeque;Cuba;OFF-ST-10002873;Suprimentos;10;179,2
DW-13480;Home Office;North Rhine-Westphalia;Germany;FUR-BO-10003905;Moveis;4;450,36
RD-19930;Consumidor;Valparaíso;Chile;FUR-FU-10004915;Moveis;2;142,56
KB-16405;Home Office;New York;United States;FUR-CH-10004860;Moveis;2;181,764
AG-10675;Consumidor;Pará;Brazil;TEC-CO-10001933;Tecnologia;3;595,08744
LC-17140;Consumidor;Sicily;Italy;FUR-TA-10002544;Moveis;2;319,77
NH-18610;Corporativo;Michigan;United States;FUR-FU-10004188;Moveis;3;306,9
PB-19150;Consumidor;Shanghai;China;TEC-PH-10004221;Tecnologia;4;504,36
LC-16885;Consumidor;Jalisco;Mexico;OFF-ST-10003952;Suprimentos;5;205,7
RB-19330;Consumidor;Burgundy;France;OFF-EN-10003381;Suprimentos;9;264,6
JD-6015;Consumidor;Gezira;Sudan;TEC-PAN-10002365;Tecnologia;1;264,9
RB-19465;Home Office;Managua;Nicaragua;OFF-PA-10003640;Suprimentos;4;120,24
JD-16015;Consumidor;Santo Domingo;Dominican Republic;FUR-FU-10001657;Moveis;9;325,98
YS-21880;Corporativo;California;United States;OFF-ST-10004186;Suprimentos;2;221,96
DR-12880;Corporativo;Rio de Janeiro;Brazil;TEC-CO-10004367;Tecnologia;3;755,0868
SC-20095;Consumidor;North Rhine-Westphalia;Germany;OFF-ST-10002555;Suprimentos;5;892,755
SH-20395;Consumidor;Ile-de-France;France;OFF-AR-10002681;Suprimentos;7;355,11
MP-18175;Home Office;Wisconsin;United States;FUR-TA-10000688;Moveis;3;653,55
CC-12370;Consumidor;Odisha;India;OFF-PA-10000579;Suprimentos;9;236,25
LR-16915;Consumidor;North Carolina;United States;OFF-AP-10001293;Suprimentos;3;98,352
EJ-4155;Consumidor;Al Gharbiyah;Egypt;TEC-KON-10002194;Tecnologia;4;1065
SP-20620;Corporativo;Managua;Nicaragua;TEC-AC-10003970;Tecnologia;5;184,5
MH-17290;Home Office;Provence-Alpes-Côte d'Azur;France;OFF-ST-10000624;Suprimentos;6;693,198
BV-11245;Corporativo;Bangkok;Thailand;FUR-BO-10003945;Moveis;4;418,6728
MM-18055;Consumidor;New York;United States;FUR-CH-10002084;Moveis;6;664,146
VW-21775;Corporativo;Jakarta;Indonesia;FUR-CH-10000430;Moveis;5;612,981
NS-18505;Consumidor;Auvergne;France;FUR-CH-10004095;Moveis;8;574,56
DP-13000;Consumidor;North Rhine-Westphalia;Germany;TEC-CO-10002242;Tecnologia;4;771,72
RB-19330;Consumidor;Western Australia;Australia;OFF-BI-10000340;Suprimentos;14;608,58
RB-19795;Home Office;Jilin;China;TEC-CO-10002578;Tecnologia;5;1310,7
MV-17485;Consumidor;Arizona;United States;OFF-ST-10000060;Suprimentos;8;415,872
BP-11050;Corporativo;England;United Kingdom;FUR-CH-10000774;Moveis;2;274,32
CC-12685;Consumidor;Victoria;Australia;OFF-AP-10003304;Suprimentos;4;663,84
VT-21700;Home Office;La Romana;Dominican Republic;OFF-ST-10002561;Suprimentos;3;225,072
RR-19315;Consumidor;Guatemala;Guatemala;OFF-ST-10002499;Suprimentos;3;256,74
LA-16780;Corporativo;Bavaria;Germany;OFF-AR-10002447;Suprimentos;12;571,32
SC-10440;Corporativo;Al Iskandariyah;Egypt;FUR-SAU-10002331;Moveis;2;775,26
JF-15565;Consumidor;Valenciana;Spain;OFF-PA-10000034;Suprimentos;7;324,66
RE-19450;Consumidor;Wisconsin;United States;TEC-PH-10004345;Tecnologia;2;239,9
CJ-12010;Consumidor;Texas;United States;FUR-CH-10004063;Moveis;3;600,558
JG-15310;Corporativo;Limousin;France;FUR-CH-10004095;Moveis;9;646,38
LH-16900;Consumidor;Provence-Alpes-Côte d'Azur;France;OFF-ST-10001213;Suprimentos;5;222,345
JO-15550;Home Office;England;United Kingdom;TEC-PH-10001163;Tecnologia;3;397,89
MH-17290;Home Office;Tamil Nadu;India;FUR-FU-10000394;Moveis;11;536,58
SZ-20035;Home Office;Jakarta;Indonesia;TEC-MA-10001360;Tecnologia;4;402,7824
GH-14425;Consumidor;Perak;Malaysia;FUR-BO-10003022;Moveis;6;845,46
SH-20395;Consumidor;Utrecht;Netherlands;FUR-BO-10004388;Moveis;3;544,275
GA-14515;Consumidor;Zürich;Switzerland;OFF-AR-10000475;Suprimentos;6;303,12
RB-19570;Consumidor;Victoria;Australia;OFF-BI-10000561;Suprimentos;3;141,993
FA-14230;Corporativo;Midi-Pyrénées;France;FUR-CH-10003033;Moveis;4;482,112
DV-13465;Consumidor;Santa Ana;El Salvador;FUR-CH-10001975;Moveis;3;327,3
CM-11830;Corporativo;Upper Normandy;France;FUR-FU-10004614;Moveis;3;329,67
AR-10570;Consumidor;Western Australia;Australia;FUR-CH-10004365;Moveis;2;232,2
KH-16510;Consumidor;Punjab;India;OFF-SU-10004401;Suprimentos;7;349,44
BW-1200;Consumidor;Grand Casablanca;Morocco;TEC-STA-10000893;Tecnologia;2;597,84
CP-12085;Corporativo;Granma;Cuba;FUR-FU-10001711;Moveis;5;362
FH-14350;Consumidor;Washington;United States;TEC-AC-10001838;Tecnologia;4;799,96
PJ-18835;Corporativo;Santo Domingo;Dominican Republic;FUR-FU-10000743;Moveis;7;268,03
DK-12895;Consumidor;Nuevo León;Mexico;TEC-CO-10003694;Tecnologia;3;758,979
CM-12160;Consumidor;Pays de la Loire;France;OFF-ST-10004695;Suprimentos;3;370,737
CC-12145;Consumidor;North Rhine-Westphalia;Germany;TEC-CO-10000405;Tecnologia;2;636,06
PG-18820;Consumidor;Chongqing;China;TEC-AC-10001438;Tecnologia;7;287,28
RS-19765;Corporativo;South Carolina;United States;TEC-PH-10003273;Tecnologia;5;629,95
BS-11665;Consumidor;California;United States;OFF-ST-10000129;Suprimentos;7;777,21
KB-16315;Consumidor;Isla de la Juventud;Cuba;OFF-AP-10000621;Suprimentos;3;622,14
HA-14920;Consumidor;Inner Mongolia;China;OFF-ST-10000351;Suprimentos;4;192
SN-20560;Home Office;Punjab;India;TEC-AC-10000284;Tecnologia;6;251,64
PG-18820;Consumidor;New York;United States;OFF-BI-10004519;Suprimentos;3;398,352
JP-15520;Consumidor;Rio de Janeiro;Brazil;FUR-CH-10002768;Moveis;3;343,02
SP-20620;Corporativo;National Capital;Philippines;FUR-FU-10001557;Moveis;9;347,2875
AH-10075;Corporativo;California;United States;OFF-SU-10003505;Suprimentos;2;231,72
CY-12745;Corporativo;Santo Domingo;Dominican Republic;FUR-BO-10000624;Moveis;3;525,132
CG-2040;Home Office;Istanbul;Turkey;TEC-MOT-10003348;Tecnologia;1;257,076
TP-21130;Consumidor;Distrito Federal;Mexico;TEC-CO-10003204;Tecnologia;3;341,49564
RP-19855;Corporativo;Guantánamo;Cuba;FUR-FU-10001142;Moveis;7;234,78
JS-15940;Home Office;Managua;Nicaragua;TEC-AC-10001830;Tecnologia;2;341,52
DM-13525;Corporativo;Andhra Pradesh;India;FUR-CH-10000294;Moveis;5;869,7
BF-11005;Home Office;Wellington;New Zealand;OFF-ST-10002530;Suprimentos;6;1269,9
RB-19330;Consumidor;Pennsylvania;United States;FUR-CH-10004997;Moveis;5;657,93
JB-6000;Consumidor;Orientale;Democratic Republic of the Congo;TEC-SHA-10004083;Tecnologia;2;337,2
TS-21160;Corporativo;Pennsylvania;United States;OFF-ST-10001713;Suprimentos;6;254,352
PF-9225;Consumidor;Oyo;Nigeria;OFF-HOO-10000335;Suprimentos;2;184,068
RS-19765;Corporativo;Pernambuco;Brazil;TEC-CO-10000887;Tecnologia;2;350,85688
MH-18025;Consumidor;Yucatán;Mexico;FUR-CH-10000932;Moveis;4;1015,168
KD-16345;Consumidor;Gujarat;India;TEC-CO-10001703;Tecnologia;3;785,79
TS-21340;Consumidor;New South Wales;Australia;TEC-PH-10004093;Tecnologia;2;346,92
JS-15940;Home Office;Pinar del Río;Cuba;FUR-BO-10001946;Moveis;6;664,56
SK-19990;Consumidor;Tamaulipas;Mexico;TEC-PH-10003254;Tecnologia;7;310,38
AS-10045;Corporativo;California;United States;FUR-BO-10002613;Moveis;2;477,666
OT-18730;Consumidor;Santo Domingo;Dominican Republic;FUR-CH-10000777;Moveis;3;753,888
JP-16135;Home Office;National Capital;Philippines;FUR-CH-10003861;Moveis;5;501,3
TS-21340;Consumidor;California;United States;OFF-ST-10000060;Suprimentos;7;454,86
BD-11605;Consumidor;São Paulo;Brazil;TEC-CO-10002427;Tecnologia;3;523,23144
JB-16000;Consumidor;Rhône-Alpes;France;FUR-BO-10004585;Moveis;2;256,392
QJ-19255;Corporativo;Lombardy;Italy;OFF-BI-10004227;Suprimentos;7;341,88
JM-15535;Consumidor;Maharashtra;India;FUR-BO-10002308;Moveis;4;784,8
MN-17935;Consumidor;Anhui;China;FUR-CH-10000974;Moveis;1;473,61
EM-13825;Corporativo;New Jersey;United States;OFF-PA-10002120;Suprimentos;5;274,8
TG-11310;Consumidor;Bishkek;Kyrgyzstan;OFF-KIT-10000099;Suprimentos;1;528,69
AF-10885;Consumidor;Distrito Federal;Mexico;TEC-CO-10000137;Tecnologia;2;505,7864
KH-16360;Consumidor;Vienna;Austria;TEC-PH-10002419;Tecnologia;3;247,77
GB-14530;Corporativo;Federal District;Brazil;FUR-FU-10000242;Moveis;6;428,28
WB-21850;Consumidor;Managua;Nicaragua;FUR-BO-10003297;Moveis;4;378,4
MS-17830;Consumidor;New South Wales;Australia;TEC-PH-10001900;Tecnologia;6;773,388
SC-20380;Consumidor;Nusa Tenggara Barat;Indonesia;TEC-CO-10003589;Tecnologia;2;557,2188
DG-13300;Corporativo;Shanghai;China;TEC-MA-10002340;Tecnologia;5;603,3
MY-18295;Corporativo;National Capital;Philippines;TEC-CO-10000666;Tecnologia;4;684,606
FO-4305;Consumidor;Chelyabinsk;Russia;TEC-OKI-10003050;Tecnologia;6;1045,44
EM-14140;Home Office;Guatemala;Guatemala;FUR-BO-10003159;Moveis;5;409,8
LW-17125;Consumidor;North Rhine-Westphalia;Germany;FUR-BO-10004445;Moveis;8;907,416
KM-16375;Home Office;Arizona;United States;TEC-PH-10004447;Tecnologia;3;333,576
AO-10810;Corporativo;Santiago;Chile;FUR-CH-10001455;Moveis;8;940,96
LT-16765;Consumidor;Ile-de-France;France;TEC-MA-10004772;Tecnologia;3;792,0045
DB-13060;Consumidor;Illinois;United States;FUR-FU-10002298;Moveis;6;266,352
PC-18745;Corporativo;Santiago de Cuba;Cuba;TEC-CO-10002700;Tecnologia;2;256,16664
JG-15805;Corporativo;National Capital;Philippines;TEC-CO-10001766;Tecnologia;3;620,1585
RE-9450;Consumidor;Al Jawf;Saudi Arabia;TEC-BRO-10001938;Tecnologia;1;377,01
CG-2040;Home Office;Istanbul;Turkey;TEC-MOT-10001196;Tecnologia;2;140,976
TP-21565;Corporativo;Jawa Tengah;Indonesia;FUR-CH-10004196;Moveis;4;480,2232
RD-9900;Consumidor;Vinnytsya;Ukraine;TEC-SHA-10004874;Tecnologia;2;587,7
HA-14905;Consumidor;Panama;Panama;TEC-CO-10000387;Tecnologia;3;384,34656
JL-15175;Home Office;Ile-de-France;France;OFF-ST-10004489;Suprimentos;2;357,21
CP-2340;Corporativo;Baghdad;Iraq;TEC-CIS-10001661;Tecnologia;2;303,84
PN-8775;Home Office;'Asir;Saudi Arabia;FUR-LES-10002852;Moveis;1;425,91
NR-18550;Consumidor;San Salvador;El Salvador;TEC-PH-10001063;Tecnologia;5;415,1
PS-19045;Home Office;Rhône-Alpes;France;FUR-CH-10000213;Moveis;6;883,71
BS-11800;Home Office;New York;United States;OFF-PA-10001281;Suprimentos;4;191,6
MS-17980;Corporativo;Buenos Aires;Argentina;FUR-CH-10004899;Moveis;7;384,72
KC-16540;Consumidor;Guatemala;Guatemala;TEC-CO-10004234;Tecnologia;2;423,67096
BP-11290;Consumidor;New South Wales;Australia;TEC-MA-10001372;Tecnologia;2;312,444
JM-15865;Consumidor;Ohio;United States;OFF-ST-10002574;Suprimentos;2;221,024
LS-17200;Corporativo;Parana;Brazil;TEC-CO-10003142;Tecnologia;3;384,96852
DD-13570;Consumidor;Sergipe;Brazil;OFF-BI-10003934;Suprimentos;9;303,3
JM-15655;Corporativo;Tuscany;Italy;OFF-ST-10003785;Suprimentos;4;474,984
TP-21415;Consumidor;Delhi;India;TEC-PH-10003823;Tecnologia;2;149,1
RB-19330;Consumidor;New South Wales;Australia;TEC-CO-10003217;Tecnologia;2;757,32
RH-19495;Consumidor;Victoria;Australia;OFF-EN-10000898;Suprimentos;14;399,168
CS-1950;Consumidor;Tanga;Tanzania;TEC-BEL-10003985;Tecnologia;2;517,92
EB-13870;Consumidor;Utah;United States;FUR-TA-10000577;Moveis;3;1044,63
AG-10390;Consumidor;Ile-de-France;France;OFF-ST-10002902;Suprimentos;5;260,28
TB-21055;Consumidor;New York;United States;OFF-ST-10000604;Suprimentos;6;208,56
CG-12520;Consumidor;Scotland;United Kingdom;FUR-BO-10001892;Moveis;2;777,96
JH-15430;Consumidor;Riau;Indonesia;TEC-PH-10003913;Tecnologia;3;347,2056
SC-20695;Corporativo;National Capital;Philippines;TEC-PH-10001921;Tecnologia;2;204,75
FH-14275;Corporativo;California;United States;TEC-AC-10004171;Tecnologia;3;299,97
CM-12715;Corporativo;Washington;United States;FUR-CH-10004495;Moveis;2;481,568
ER-13855;Corporativo;Antioquia;Colombia;TEC-PH-10002708;Tecnologia;2;164,2
LE-6810;Consumidor;Ar Riyad;Saudi Arabia;OFF-ROG-10001418;Suprimentos;8;486
DR-2880;Corporativo;Baki;Azerbaijan;TEC-MEM-10004014;Tecnologia;4;984,84
PF-19120;Consumidor;San Salvador;El Salvador;TEC-CO-10003212;Tecnologia;2;324,27016
DD-13570;Consumidor;Sergipe;Brazil;FUR-CH-10001914;Moveis;6;236,76
EH-13945;Consumidor;San Salvador;El Salvador;OFF-AP-10004063;Suprimentos;2;718,72
AB-10150;Consumidor;England;United Kingdom;OFF-ST-10001050;Suprimentos;6;290,52
HM-14980;Consumidor;Lower Saxony;Germany;FUR-BO-10001256;Moveis;4;447,876
SR-20740;Home Office;Yogyakarta;Indonesia;TEC-CO-10003917;Tecnologia;5;802,2645
MW-18220;Consumidor;Buenos Aires;Argentina;OFF-EN-10001755;Suprimentos;11;198,528
ZC-21910;Consumidor;Washington;United States;OFF-AP-10000240;Suprimentos;4;213,92
SP-20620;Corporativo;Dhaka;Bangladesh;OFF-AR-10002109;Suprimentos;3;142,74
BD-11500;Consumidor;Oslo;Norway;OFF-BI-10003774;Suprimentos;4;121,2
ML-17755;Home Office;Bangkok;Thailand;FUR-BO-10001073;Moveis;2;551,3886
CS-2460;Consumidor;Suhaj;Egypt;FUR-LES-10000874;Moveis;1;428,34
KN-16390;Corporativo;England;United Kingdom;TEC-CO-10003534;Tecnologia;9;1552,77
SV-20785;Consumidor;Sumatera Utara;Indonesia;FUR-CH-10002117;Moveis;6;356,6196
JS-15595;Corporativo;Sumatera Utara;Indonesia;TEC-AC-10004414;Tecnologia;2;273,8298
BO-11425;Consumidor;Gansu;China;FUR-BO-10003384;Moveis;2;246,12
DK-13375;Consumidor;Washington;United States;TEC-AC-10004595;Tecnologia;3;428,4
NR-18550;Consumidor;England;United Kingdom;TEC-PH-10002456;Tecnologia;3;381,591
SC-20680;Home Office;Ho Chí Minh City;Vietnam;TEC-PH-10004261;Tecnologia;4;457,4628
SB-20290;Corporativo;Pennsylvania;United States;TEC-MA-10004679;Tecnologia;4;399,54
CP-12340;Corporativo;New York;United States;FUR-TA-10004175;Moveis;3;613,908
JR-5700;Consumidor;Kinshasa;Democratic Republic of the Congo;OFF-BIC-10001823;Suprimentos;14;769,44
CJ-12010;Consumidor;San Salvador;El Salvador;TEC-AC-10001754;Tecnologia;6;449,64
EB-4110;Consumidor;Vitsyebsk;Belarus;TEC-HP -10004149;Tecnologia;1;241,89
MH-18025;Consumidor;Yucatán;Mexico;OFF-ST-10001729;Suprimentos;3;408,36
AO-10810;Corporativo;Punjab;India;TEC-MA-10004423;Tecnologia;3;485,73
LT-17110;Consumidor;Victoria;Australia;TEC-PH-10001619;Tecnologia;3;413,424
KT-6480;Consumidor;Al Qahirah;Egypt;TEC-SHA-10004390;Tecnologia;1;355,56
JC-16105;Corporativo;San Salvador;El Salvador;TEC-AC-10003955;Tecnologia;3;488,04
AH-10195;Corporativo;Puebla;Mexico;TEC-CO-10000296;Tecnologia;4;508,26144
JM-15265;Corporativo;Victoria;Australia;TEC-PH-10000303;Tecnologia;1;572,616
MS-7710;Consumidor;Baghdad;Iraq;FUR-CHR-10001784;Moveis;2;534,18
KF-6285;Home Office;Ibb;Yemen;OFF-ELD-10000845;Suprimentos;6;354,564
DM-12955;Corporativo;Granma;Cuba;TEC-PH-10001288;Tecnologia;4;346,08
HW-4935;Corporativo;Lagos;Nigeria;FUR-SAF-10002253;Moveis;6;270,594
CD-12280;Consumidor;Limousin;France;OFF-ST-10000872;Suprimentos;4;494,424
SV-20365;Consumidor;Aquitaine;France;TEC-PH-10003960;Tecnologia;7;733,635
